,meshL_x,meshL_y,meshR_x,meshR_y,ref_x,ref_y,ref_z,disp01_x,disp01_y,disp01_z,disp01
2045,699.0,1115.0,749.1865,1073.2413,-4.2852416,0.26091072,36.382164,-0.31543255,-0.26770657,1.1686859,1.2397546
2046,720.0,1115.0,766.9443,1073.3503,-4.128174,0.26114202,36.422714,-0.31578922,-0.26775298,1.1696091,1.2407255
2047,740.0,1115.0,783.9358,1073.4655,-3.978249,0.26140606,36.461327,-0.31603193,-0.2678295,1.1702957,1.2414511
2048,760.0,1115.0,801.0268,1073.5725,-3.8280282,0.26163685,36.50023,-0.3162775,-0.26788324,1.170948,1.2421402
2049,780.0,1115.0,818.1919,1073.6813,-3.6774707,0.26187193,36.539055,-0.31650996,-0.26792607,1.1716118,1.2428343
2050,801.0,1115.0,836.3031,1073.7904,-3.519034,0.26209593,36.57985,-0.316741,-0.2679966,1.1722488,1.2435089
2051,821.0,1115.0,853.63965,1073.902,-3.3678117,0.26233846,36.618774,-0.31696486,-0.26803532,1.1728706,1.2441604
2052,841.0,1115.0,871.05237,1074.011,-3.2162535,0.2625679,36.65763,-0.31720638,-0.26807955,1.1735306,1.2448536
2053,861.0,1115.0,888.57007,1074.1185,-3.0643935,0.2627912,36.696808,-0.31744766,-0.26811764,1.174221,1.2455742
2054,882.0,1115.0,907.0545,1074.2382,-2.9045858,0.2630505,36.737972,-0.31765437,-0.26819453,1.1748695,1.2462548
2055,902.0,1115.0,924.7538,1074.352,-2.752058,0.2632957,36.77731,-0.31782913,-0.268258,1.1754532,1.2468632
2056,922.0,1115.0,942.5427,1074.4768,-2.5992029,0.2635829,36.81673,-0.31803513,-0.26828995,1.1759644,1.2474045
2057,943.0,1115.0,961.30237,1074.5995,-2.438337,0.2638475,36.85799,-0.31823182,-0.26832592,1.1764755,1.2479444
2058,963.0,1115.0,979.2777,1074.7089,-2.2848096,0.26406902,36.897587,-0.31837463,-0.2683481,1.1768684,1.2483559
2059,983.0,1115.0,997.3427,1074.8129,-2.13095,0.264267,36.937233,-0.31853104,-0.26837257,1.1773262,1.2488326
2060,1003.0,1115.0,1015.50256,1074.9336,-1.9767607,0.2645304,36.976994,-0.31868947,-0.26842666,1.1778221,1.2493521
2061,1024.0,1115.0,1034.7057,1075.0815,-1.8145273,0.26489246,37.01931,-0.3188107,-0.26846242,1.1782722,1.2498151
2062,1064.0,1115.0,1131.0048,1075.4937,-1.5380583,0.27122024,37.928146,-0.3194567,-0.26854655,1.1799316,1.2515624
2063,1084.0,1115.0,1149.7524,1075.6338,-1.379062,0.27156106,37.969788,-0.31917214,-0.2684888,1.17976,1.2513156
2064,1105.0,1115.0,1169.4515,1075.7588,-1.2116991,0.27181903,38.012318,-0.3193053,-0.2685264,1.1800346,1.2516166
2065,1125.0,1115.0,1188.3297,1075.8885,-1.0519633,0.2721074,38.053146,-0.31938314,-0.2685385,1.1801567,1.251754
2066,1145.0,1115.0,1207.3209,1076.0242,-0.8918885,0.27241847,38.09427,-0.31941402,-0.26856324,1.1802292,1.2518356
2067,1165.0,1115.0,1226.4238,1076.1531,-0.7314707,0.27270138,38.13564,-0.31945562,-0.26860246,1.1804085,1.2520237
2068,1186.0,1115.0,1246.6005,1076.29,-0.5626587,0.27300355,38.17933,-0.31955546,-0.26862073,1.1806374,1.2522689
2069,1206.0,1115.0,1265.9224,1076.4192,-0.40152574,0.27328414,38.221054,-0.31957936,-0.26863328,1.1806412,1.2522813
2070,1226.0,1115.0,1285.364,1076.5487,-0.24004172,0.27356553,38.263115,-0.3196181,-0.26863447,1.1806679,1.2523166
2071,1247.0,1115.0,1305.8845,1076.6892,-0.07010035,0.2738764,38.307316,-0.31965607,-0.26859397,1.1807556,1.2524003
2072,1267.0,1115.0,1325.5438,1076.8268,0.092114344,0.27418602,38.349632,-0.31962395,-0.2685768,1.1806068,1.2522482
2073,1287.0,1115.0,1345.2957,1076.9496,0.2546865,0.2744334,38.391876,-0.31964526,-0.2685997,1.1804924,1.2521507
2074,1307.0,1115.0,1365.1776,1077.0931,0.4176211,0.27476344,38.43455,-0.31967798,-0.2685966,1.1804466,1.2521151
2075,1328.0,1115.0,1386.151,1077.2323,0.5890888,0.27505994,38.47921,-0.31972232,-0.26856256,1.1804619,1.2521336
2076,1348.0,1115.0,1406.2146,1077.3672,0.75275654,0.27534756,38.521545,-0.31969574,-0.26853907,1.1802826,1.2519526
2077,1368.0,1115.0,1426.3933,1077.5024,0.916787,0.27563503,38.564068,-0.3196633,-0.26850513,1.1800613,1.2517285
2078,1388.0,1115.0,1446.6969,1077.6437,1.0811862,0.2759452,38.606907,-0.3196453,-0.26849657,1.1799355,1.2516035
2079,1409.0,1115.0,1468.1285,1077.8,1.2541963,0.27629972,38.6519,-0.31960344,-0.2684925,1.1796417,1.251315
2080,1429.0,1115.0,1488.6676,1077.95,1.4193503,0.27663988,38.695045,-0.31955004,-0.2684894,1.1793594,1.2510345
2081,1449.0,1115.0,1509.3098,1078.0857,1.5848681,0.27692112,38.738167,-0.31946647,-0.26846582,1.1789284,1.2506018
2082,1470.0,1115.0,1531.1016,1078.2339,1.7590567,0.27723584,38.783485,-0.31941378,-0.26839876,1.1786194,1.2502826
2083,1490.0,1115.0,1551.9784,1078.3799,1.9253342,0.2775527,38.826828,-0.31931686,-0.26834008,1.1781158,1.2497706
2084,1510.0,1115.0,1572.9635,1078.5242,2.0919785,0.27785987,38.870174,-0.3192469,-0.2683013,1.1776581,1.2493129
2085,1530.0,1115.0,1594.043,1078.6813,2.2589786,0.27821293,38.913322,-0.3191669,-0.26827398,1.177227,1.2488803
2086,1551.0,1115.0,1616.3285,1078.8306,2.4347506,0.2785219,38.959095,-0.31904173,-0.26825052,1.176651,1.2483003
2087,1571.0,1115.0,1637.6733,1078.9904,2.6025372,0.27888227,39.002785,-0.31897092,-0.26820686,1.1763382,1.2479779
2088,1591.0,1115.0,1659.1304,1079.1443,2.7706943,0.27921662,39.046482,-0.31888938,-0.26814473,1.1758308,1.2474655
2089,1611.0,1115.0,1680.7317,1079.3073,2.9392536,0.2795855,39.090607,-0.3188362,-0.26812696,1.175293,1.2469411
2090,1632.0,1115.0,1703.5262,1079.4644,3.1166327,0.2799142,39.136818,-0.318743,-0.26805645,1.1746445,1.2462909
2091,1652.0,1115.0,1725.3529,1079.6111,3.2859468,0.28021282,39.18083,-0.31854677,-0.2679631,1.173893,1.2455124
2092,1672.0,1115.0,1747.2886,1079.7593,3.455626,0.2805134,39.22475,-0.31839776,-0.26787868,1.1731529,1.2447586
2093,1692.0,1115.0,1769.3636,1079.9271,3.6257055,0.28088856,39.268982,-0.3182609,-0.2678454,1.1725464,1.2441448
2094,1713.0,1115.0,1792.6647,1080.1031,3.8046865,0.2812776,39.315365,-0.31813574,-0.26777688,1.1717873,1.2433826
2095,1733.0,1115.0,1814.993,1080.2656,3.975548,0.281626,39.359745,-0.31799245,-0.26772997,1.1708832,1.2424837
2096,1753.0,1115.0,1837.4635,1080.4344,4.146817,0.28199717,39.404427,-0.31783533,-0.2676722,1.1699829,1.2415828
2097,1774.0,1115.0,1861.1622,1080.5941,4.327019,0.28231373,39.451,-0.31770134,-0.26757306,1.1690865,1.2406822
2098,1794.0,1115.0,1883.8557,1080.7686,4.499023,0.2826973,39.49534,-0.3176012,-0.26748598,1.1684418,1.2400304
2099,1814.0,1115.0,1906.6969,1080.927,4.671441,0.28301826,39.54001,-0.3173995,-0.26742715,1.1674652,1.2390459
2100,1834.0,1115.0,1929.6609,1081.097,4.8442354,0.28337994,39.58466,-0.31721163,-0.26733512,1.1663208,1.2378997
2101,1855.0,1115.0,1953.917,1081.2655,5.0260916,0.2837183,39.631668,-0.31704807,-0.26724312,1.1652412,1.2368207
2102,1875.0,1115.0,1977.1467,1081.435,5.1996756,0.28407162,39.676434,-0.3168931,-0.26716706,1.1642647,1.2358446
2103,1895.0,1115.0,2000.5476,1081.6249,5.3737164,0.28450173,39.721775,-0.3167572,-0.26709515,1.1632652,1.2348527
2104,1915.0,1115.0,2024.7423,1081.8604,5.5493617,0.28515443,39.775856,-0.31664467,-0.26705322,1.1619263,1.2335534
2105,476.0,1136.0,622.8927,1091.6887,-6.0681047,0.428277,36.783134,-0.3121333,-0.26684985,1.1609612,1.2314491
2106,497.0,1136.0,639.81384,1092.0085,-5.9110675,0.4293876,36.823074,-0.3124895,-0.26693276,1.1618729,1.2324169
2107,517.0,1136.0,656.2318,1091.979,-5.7617116,0.4290648,36.864487,-0.31286287,-0.2670341,1.1627998,1.2334074
2108,537.0,1136.0,672.6409,1092.1086,-5.611817,0.42939943,36.904682,-0.3133788,-0.26705045,1.1646004,1.2352394
2109,557.0,1136.0,690.09235,1092.4191,-5.463692,0.43064037,36.95917,-0.31537437,-0.26839668,1.1761093,1.2468885
2110,638.0,1136.0,700.6262,1092.3953,-4.7441573,0.42120433,36.30043,-0.31351948,-0.26618975,1.1596184,1.2303927
2111,659.0,1136.0,718.0699,1092.7087,-4.5878477,0.42224464,36.33999,-0.3149147,-0.2675503,1.1672325,1.2382189
2112,679.0,1136.0,734.8253,1092.8525,-4.4387674,0.4226055,36.378567,-0.31517172,-0.26762798,1.1680222,1.2390455
2113,699.0,1136.0,751.6656,1093.0002,-4.2893744,0.42298058,36.41726,-0.31552792,-0.26770633,1.168869,1.2399514
2114,720.0,1136.0,769.4223,1093.158,-4.1321445,0.42338052,36.457756,-0.3158641,-0.26776633,1.1696625,1.2407979
2115,740.0,1136.0,786.4165,1093.3162,-3.9820714,0.42379132,36.496365,-0.31611872,-0.26781902,1.1704025,1.2415717
2116,760.0,1136.0,803.5209,1093.4739,-3.8317177,0.4242015,36.535416,-0.31635737,-0.26788396,1.171032,1.2422397
2117,780.0,1136.0,820.7034,1093.6272,-3.681032,0.4245904,36.574448,-0.31659818,-0.2679357,1.1717377,1.2429775
2118,801.0,1136.0,838.8279,1093.7993,-3.5224519,0.42504016,36.615383,-0.3168428,-0.26799315,1.17239,1.2436671
2119,821.0,1136.0,856.1618,1093.9512,-3.371072,0.42541468,36.654232,-0.31703758,-0.26803678,1.1729279,1.2442331
2120,841.0,1136.0,873.592,1094.113,-3.2193818,0.4258288,36.69329,-0.31725502,-0.26809743,1.1735344,1.2448734
2121,861.0,1136.0,891.11896,1094.277,-3.067378,0.4262502,36.732555,-0.31749582,-0.26815683,1.1742172,1.2455914
2122,882.0,1136.0,909.61725,1094.4454,-2.9074235,0.42667508,36.77387,-0.31768608,-0.2682042,1.1749153,1.2463081
2123,902.0,1136.0,927.32855,1094.6119,-2.7547534,0.42710206,36.813335,-0.31786394,-0.26823932,1.1754265,1.246843
2124,922.0,1136.0,945.1185,1094.7711,-2.601744,0.42749545,36.852726,-0.3180797,-0.2682624,1.1760025,1.247446
2125,943.0,1136.0,963.8861,1094.9519,-2.4407225,0.42795947,36.89405,-0.3182838,-0.26830226,1.1765633,1.2480351
2126,963.0,1136.0,981.86847,1095.1201,-2.2870457,0.42838496,36.9337,-0.31843948,-0.26835334,1.1770058,1.248503
2127,983.0,1136.0,999.9465,1095.2887,-2.133041,0.42880982,36.97348,-0.31855702,-0.26841843,1.1774254,1.2489425
2128,1003.0,1136.0,1018.1157,1095.4546,-1.9787031,0.42922124,37.01333,-0.3187045,-0.2684446,1.1778412,1.2493778
2129,1024.0,1136.0,1037.3557,1095.6436,-1.8163311,0.4297182,37.05611,-0.3188913,-0.26844078,1.1783218,1.2498778
2130,1064.0,1136.0,1133.7338,1096.2803,-1.5396495,0.44027376,37.967396,-0.31919038,-0.26850066,1.1796303,1.2512006
2131,1105.0,1136.0,1172.1252,1096.6453,-1.2129219,0.44119236,38.050682,-0.31928253,-0.2685473,1.179966,1.2515504
2132,1125.0,1136.0,1191.0114,1096.8154,-1.0530257,0.4416057,38.091576,-0.31937635,-0.26855525,1.1801682,1.2517668
2133,1206.0,1136.0,1268.6547,1097.5648,-0.40193507,0.44351324,38.26,-0.31959698,-0.2686098,1.1806564,1.2522951
2134,1226.0,1136.0,1288.101,1097.7626,-0.24028616,0.4440306,38.302074,-0.31961238,-0.26860768,1.1806641,1.2523057
2135,1247.0,1136.0,1308.6326,1097.9629,-0.070171855,0.44454145,38.34638,-0.31968066,-0.26859742,1.1808014,1.2524505
2136,1267.0,1136.0,1328.3008,1098.1461,0.09220813,0.44499585,38.388775,-0.31963584,-0.26860124,1.1806564,1.2523032
2137,1287.0,1136.0,1348.0608,1098.329,0.25494632,0.44544393,38.43108,-0.31963825,-0.26861197,1.1805687,1.2522234
2138,1307.0,1136.0,1367.9397,1098.5308,0.4180459,0.4459664,38.47366,-0.31965896,-0.26861426,1.180481,1.2521465
2139,1328.0,1136.0,1388.9279,1098.7333,0.58968973,0.44647437,38.518475,-0.3197152,-0.26859757,1.1804771,1.2521536
2140,1348.0,1136.0,1408.994,1098.9215,0.7535232,0.44693196,38.56079,-0.31970635,-0.26857656,1.1803474,1.2520245
2141,1368.0,1136.0,1429.1969,1099.1265,0.91772664,0.4474568,38.6036,-0.31968176,-0.2685736,1.1801605,1.2518414
2142,1388.0,1136.0,1449.507,1099.3152,1.0822939,0.4479139,38.64647,-0.3196578,-0.2685678,1.179924,1.2516111
2143,1409.0,1136.0,1470.9523,1099.5364,1.2554842,0.44848174,38.6916,-0.31955922,-0.26853675,1.179615,1.251288
2144,1429.0,1136.0,1491.5027,1099.7411,1.42081,0.44899738,38.734848,-0.3194871,-0.26848468,1.1793022,1.2509636
2145,1449.0,1136.0,1512.1458,1099.9343,1.5864946,0.44946182,38.777927,-0.31941307,-0.26843834,1.1789246,1.2505786
2146,1470.0,1136.0,1533.9369,1100.1432,1.7608569,0.44996879,38.82318,-0.3193754,-0.268408,1.1786156,1.2502712
2147,1490.0,1136.0,1554.8408,1100.3601,1.9273182,0.4505237,38.86684,-0.31926727,-0.26836234,1.1781578,1.2498022
2148,1510.0,1136.0,1575.8446,1100.5671,2.0941427,0.45103425,38.91039,-0.31921124,-0.26833582,1.1777687,1.2494154
2149,1530.0,1136.0,1596.9343,1100.7773,2.261318,0.45154977,38.953625,-0.31914985,-0.26831087,1.1773224,1.2489737
2150,1551.0,1136.0,1619.2031,1101.0002,2.437251,0.4520957,38.99911,-0.31901932,-0.26827118,1.1767426,1.2483853
2151,1571.0,1136.0,1640.5645,1101.21,2.6052184,0.45260662,39.04297,-0.31891775,-0.26822788,1.1763344,1.2479653
2152,1591.0,1136.0,1662.0421,1101.43,2.7735615,0.4531542,39.08689,-0.3188405,-0.2681639,1.175808,1.2474356
2153,1611.0,1136.0,1683.6353,1101.6398,2.9422786,0.4536572,39.130848,-0.3187549,-0.26811212,1.1752548,1.2468812
2154,1632.0,1136.0,1706.4535,1101.8685,3.1198578,0.45421708,39.17732,-0.31860638,-0.26805657,1.1745148,1.2461337
2155,1652.0,1136.0,1728.3057,1102.0934,3.2893677,0.45477304,39.22162,-0.31847358,-0.26799905,1.173809,1.2454222
2156,1672.0,1136.0,1750.2584,1102.3188,3.459235,0.45532465,39.265713,-0.31834722,-0.26793322,1.1731529,1.2447574
2157,1692.0,1136.0,1772.342,1102.5396,3.6294925,0.45585513,39.309998,-0.31819534,-0.26784343,1.1724472,1.2440342
2158,1713.0,1136.0,1795.6526,1102.7731,3.8086617,0.45641348,39.356445,-0.31798697,-0.26777872,1.1715126,1.2430861
2159,1733.0,1136.0,1817.9708,1102.9924,3.9796772,0.45692822,39.40063,-0.31786442,-0.26773733,1.1707878,1.2423627
2160,1753.0,1136.0,1840.4447,1103.2316,4.151118,0.45751917,39.445293,-0.3177414,-0.2676878,1.1700172,1.2415944
2161,1774.0,1136.0,1864.1697,1103.4625,4.3315334,0.4580568,39.492157,-0.3176093,-0.2676109,1.1691246,1.2407029
2162,1794.0,1136.0,1886.8843,1103.6904,4.5037365,0.45859373,39.536716,-0.31746674,-0.2675391,1.1683044,1.239878
2163,1814.0,1136.0,1909.74,1103.9307,4.6763453,0.45917535,39.581512,-0.31730747,-0.2674479,1.1674538,1.239016
2164,1834.0,1136.0,1932.717,1104.1508,4.8493285,0.4596748,39.626278,-0.3171506,-0.26736057,1.1663742,1.2379398
2165,1855.0,1136.0,1956.9648,1104.4005,5.0313478,0.46026343,39.67311,-0.31699038,-0.26727754,1.1652374,1.2368098
2166,1875.0,1136.0,1980.1975,1104.6215,5.2051034,0.46075597,39.71785,-0.31684685,-0.26721883,1.1642914,1.235869
2167,1895.0,1136.0,2003.6005,1104.8661,5.379315,0.46133938,39.763153,-0.31671906,-0.2671403,1.1633644,1.234946
2168,1915.0,1136.0,2027.8632,1105.2091,5.5552545,0.46238834,39.818085,-0.3165536,-0.26712114,1.1621246,1.2337315
2169,476.0,1156.0,625.0896,1110.1619,-6.0735006,0.5848445,36.815876,-0.31221008,-0.2668779,1.1609383,1.2314531
2170,497.0,1156.0,642.18225,1110.2909,-5.9167256,0.5851558,36.858322,-0.3125944,-0.26696926,1.1619492,1.2325233
2171,517.0,1156.0,658.50635,1110.4747,-5.766995,0.5857002,36.89831,-0.31297684,-0.267048,1.1629295,1.2335615
2172,537.0,1156.0,674.9243,1110.651,-5.6169724,0.5862132,36.938602,-0.3134675,-0.26714355,1.1646461,1.2353251
2173,638.0,1156.0,702.8519,1111.4259,-4.7482886,0.57676363,36.33211,-0.31360245,-0.2664509,1.1594353,1.2302978
2174,659.0,1156.0,720.4008,1111.4308,-4.592028,0.57652473,36.373116,-0.31496143,-0.2675684,1.1672554,1.2382563
2175,679.0,1156.0,737.16376,1111.62,-4.4428177,0.5770469,36.411766,-0.3152318,-0.26763618,1.1679878,1.2390302
2176,699.0,1156.0,754.0239,1111.8141,-4.2933125,0.5775891,36.450703,-0.3155403,-0.26769906,1.1688347,1.2399206
2177,720.0,1156.0,771.80115,1112.0378,-4.135962,0.57823384,36.491447,-0.31587124,-0.26778534,1.1696472,1.2407894
2178,740.0,1156.0,788.80426,1112.2332,-3.9857562,0.57876945,36.530144,-0.3161528,-0.26786402,1.1703491,1.2415397
2179,760.0,1156.0,805.907,1112.4292,-3.8352535,0.5793082,36.569134,-0.31639743,-0.2679115,1.1710587,1.2422811
2180,780.0,1156.0,823.09674,1112.6328,-3.6844316,0.5798753,36.60823,-0.31659222,-0.2679386,1.1716728,1.2429155
2181,801.0,1156.0,841.21063,1112.8527,-3.5256832,0.58048666,36.64898,-0.31686306,-0.26796234,1.172409,1.2436837
2182,821.0,1156.0,858.55975,1113.0591,-3.3741772,0.58105564,36.688,-0.31709623,-0.26802033,1.1730995,1.2444065
2183,841.0,1156.0,876.011,1113.2645,-3.2223666,0.5816206,36.727318,-0.31731534,-0.268103,1.1736717,1.2450194
2184,861.0,1156.0,893.55774,1113.4768,-3.0702388,0.5822117,36.76682,-0.31753898,-0.26817507,1.1743011,1.2456853
2185,882.0,1156.0,912.0569,1113.6945,-2.9101295,0.5828037,36.808098,-0.3177166,-0.26818568,1.1748962,1.246294
2186,902.0,1156.0,929.7698,1113.9001,-2.7573135,0.58335876,36.84755,-0.3179171,-0.26821744,1.175499,1.2469201
2187,922.0,1156.0,947.5853,1114.1276,-2.6041813,0.58400077,36.887253,-0.3181317,-0.26826075,1.1760521,1.2475055
2188,943.0,1156.0,966.3563,1114.3516,-2.4430068,0.58460534,36.928585,-0.31831956,-0.26827738,1.176548,1.2480246
2189,963.0,1156.0,984.3472,1114.5652,-2.2891889,0.5851831,36.968307,-0.31848264,-0.2683254,1.1769981,1.2485008
2190,983.0,1156.0,1002.43756,1114.7858,-2.135045,0.58578706,37.00822,-0.3186097,-0.2683972,1.1774368,1.2489622
2191,1003.0,1156.0,1020.61707,1115.0095,-1.9805653,0.58639973,37.04817,-0.31878614,-0.2684293,1.1779709,1.2495177
2192,1024.0,1156.0,1039.9294,1115.2546,-1.8180852,0.58710414,37.0919,-0.31883693,-0.2683962,1.1781921,1.2497321
2193,1226.0,1156.0,1290.6885,1117.9601,-0.24051791,0.60665333,38.338974,-0.3196212,-0.26862615,1.1808052,1.2524451
2194,1247.0,1156.0,1311.2317,1118.2184,-0.07023983,0.6073598,38.383392,-0.31967008,-0.26864082,1.1807823,1.2524391
2195,1267.0,1156.0,1330.9105,1118.4586,0.09229708,0.608007,38.42589,-0.31964517,-0.26863405,1.180748,1.2523988
2196,1287.0,1156.0,1350.6941,1118.6919,0.25519404,0.6086228,38.46848,-0.31964433,-0.26861712,1.1806793,1.2523303
2197,1307.0,1156.0,1370.5818,1118.9423,0.4184526,0.60930264,38.511135,-0.31965,-0.2686203,1.1805611,1.252221
2198,1328.0,1156.0,1391.568,1119.2012,0.5902617,0.6099944,38.55587,-0.31966725,-0.2685807,1.1804581,1.2521198
2199,1348.0,1156.0,1411.6577,1119.4484,0.7542589,0.61065024,38.598465,-0.3197293,-0.26856118,1.1804314,1.2521063
2200,1368.0,1156.0,1431.8735,1119.7035,0.9186248,0.6113372,38.641403,-0.3196525,-0.2685608,1.1801414,1.2518133
2201,1388.0,1156.0,1452.1886,1119.9617,1.0833529,0.61203027,38.68429,-0.31958526,-0.2685479,1.1798668,1.2515345
2202,1409.0,1156.0,1473.6472,1120.2379,1.2567155,0.61277586,38.729557,-0.31953436,-0.26854664,1.1796417,1.2513089
2203,1429.0,1156.0,1494.1954,1120.4985,1.422199,0.61347145,38.772724,-0.31946087,-0.2685158,1.1792259,1.2508916
2204,1449.0,1156.0,1514.851,1120.7546,1.5880488,0.6141443,38.81592,-0.31940222,-0.26845208,1.1789894,1.25064
2205,1470.0,1156.0,1536.6451,1121.0273,1.7625794,0.6148582,38.861164,-0.31932878,-0.26843193,1.1786041,1.2502537
2206,1490.0,1156.0,1557.5454,1121.2987,1.9291965,0.615585,38.904724,-0.31921732,-0.26841196,1.1781082,1.2497535
2207,1510.0,1156.0,1578.5676,1121.5564,2.0961921,0.6162553,38.94847,-0.319152,-0.26838556,1.1777687,1.249411
2208,1530.0,1156.0,1599.673,1121.8351,2.263538,0.6169973,38.991867,-0.3191018,-0.26834503,1.177414,1.249055
2209,1551.0,1156.0,1621.9548,1122.1163,2.4396489,0.6177264,39.037476,-0.31897354,-0.26828322,1.1768112,1.2484409
2210,1571.0,1156.0,1643.3312,1122.3956,2.6077888,0.61846775,39.081486,-0.31886458,-0.2682275,1.1762962,1.2479156
2211,1591.0,1156.0,1664.8235,1122.6587,2.7763047,0.61914086,39.125553,-0.31879807,-0.26816857,1.1758118,1.2474293
2212,1713.0,1156.0,1798.4897,1124.3628,3.8124437,0.6235246,39.395523,-0.3179698,-0.26780868,1.1715393,1.2431133
2213,1753.0,1156.0,1843.2942,1124.939,4.1552362,0.62498665,39.484425,-0.31769514,-0.26770836,1.1699829,1.2415546
2214,1774.0,1156.0,1867.0303,1125.2338,4.3358345,0.6257189,39.531372,-0.31751204,-0.267648,1.1690636,1.2406285
2215,1794.0,1156.0,1889.7666,1125.522,4.50823,0.6264397,39.576168,-0.3173976,-0.26758426,1.1682396,1.239809
2216,1814.0,1156.0,1912.637,1125.8195,4.6810217,0.6271918,39.621098,-0.31724405,-0.26751706,1.1673355,1.2389033
2217,1834.0,1156.0,1935.6128,1126.1168,4.854163,0.62793374,39.665787,-0.31705523,-0.26740012,1.1663513,1.2379024
2218,1855.0,1156.0,1959.8635,1126.4275,5.036355,0.62869847,39.712597,-0.31690407,-0.2672779,1.1652031,1.2367554
2219,1895.0,1156.0,2006.5227,1127.0156,5.384682,0.63013726,39.802826,-0.31661606,-0.26717407,1.1632309,1.234801
2220,1915.0,1156.0,2030.9933,1127.391,5.5611663,0.63133097,39.860455,-0.3164916,-0.2671905,1.1620293,1.2336408
2221,456.0,1177.0,609.88855,1129.5978,-6.224993,0.74957466,36.7905,-0.31179953,-0.26666352,1.1594009,1.2298532
2222,476.0,1177.0,626.84174,1129.5842,-6.0778127,0.74948084,36.842056,-0.31225252,-0.26683477,1.1607742,1.2312998
2223,497.0,1177.0,644.5601,1129.6775,-5.9224133,0.7497905,36.89378,-0.31272268,-0.2669822,1.1620979,1.2326989
2224,517.0,1177.0,660.6262,1130.1893,-5.771921,0.75162995,36.929913,-0.31303453,-0.26703036,1.1628151,1.2334646
2225,537.0,1177.0,677.32043,1130.1167,-5.622391,0.75114423,36.97426,-0.31345224,-0.26716977,1.1640358,1.2347516
2226,638.0,1177.0,705.2722,1131.051,-4.752794,0.7389279,36.366608,-0.31362677,-0.2664627,1.1593666,1.2302418
2227,659.0,1177.0,722.8565,1131.1,-4.596441,0.73885167,36.408077,-0.31505966,-0.26758316,1.1673584,1.2383815
2228,679.0,1177.0,739.62976,1131.3341,-4.4470944,0.73953277,36.44683,-0.31532574,-0.26764902,1.1680832,1.2391467
2229,699.0,1177.0,756.509,1131.5869,-4.2974687,0.7402931,36.485996,-0.3155923,-0.267722,1.1688614,1.2399639
2230,720.0,1177.0,774.30914,1131.8647,-4.139993,0.741135,36.527027,-0.3159213,-0.2677906,1.1696091,1.2407672
2231,740.0,1177.0,791.32745,1132.1111,-3.989656,0.7418531,36.5659,-0.31623936,-0.26784793,1.1703987,1.241605
2232,760.0,1177.0,808.41974,1132.3363,-3.838983,0.7424787,36.604702,-0.31645918,-0.26788896,1.1711082,1.2423387
2233,780.0,1177.0,825.6068,1132.6049,-3.6880026,0.74328035,36.643723,-0.31667185,-0.26794115,1.1717644,1.2430226
2234,801.0,1177.0,843.73224,1132.8688,-3.529108,0.7440408,36.68459,-0.316926,-0.2679778,1.1725006,1.2437893
2235,821.0,1177.0,861.09155,1133.1127,-3.3774614,0.7447332,36.723713,-0.31713605,-0.26803952,1.1731071,1.2444279
2236,841.0,1177.0,878.5512,1133.3752,-3.225506,0.74550134,36.763103,-0.31739092,-0.26809254,1.17379,1.2451481
2237,861.0,1177.0,896.12256,1133.6464,-3.073252,0.7463063,36.80291,-0.31758618,-0.2681675,1.1743279,1.245721
2238,882.0,1177.0,914.6298,1133.9204,-2.912988,0.7470947,36.84426,-0.3177824,-0.26820356,1.1749649,1.2463793
2239,902.0,1177.0,932.3546,1134.1764,-2.7600281,0.7478234,36.88383,-0.31797338,-0.26821968,1.1754837,1.2469205
2240,922.0,1177.0,950.17114,1134.449,-2.6067405,0.7486156,36.92351,-0.31819177,-0.26824594,1.1760902,1.2475537
2241,943.0,1177.0,968.9522,1134.736,-2.4454114,0.74944055,36.964935,-0.31836486,-0.26827297,1.1766205,1.2481035
2242,963.0,1177.0,986.95386,1135.0009,-2.291446,0.7501935,37.004765,-0.31850028,-0.2683161,1.177063,1.2485645
2243,983.0,1177.0,1005.06476,1135.2745,-2.1371617,0.7509823,37.04492,-0.31863928,-0.26838276,1.1774788,1.2490062
2244,1003.0,1177.0,1023.2466,1135.5367,-1.9825265,0.75171554,37.084854,-0.3187909,-0.268412,1.1779099,1.2494576
2245,1024.0,1177.0,1042.7024,1135.8451,-1.8199781,0.7526799,37.13052,-0.31870067,-0.26829264,1.1780052,1.2494988
2246,1267.0,1177.0,1333.6572,1139.7836,0.092390545,0.77947694,38.465027,-0.31964096,-0.2686326,1.1807442,1.252394
2247,1287.0,1177.0,1353.4377,1140.0945,0.25545308,0.78036267,38.50752,-0.31966472,-0.26863354,1.1807289,1.2523859
2248,1307.0,1177.0,1373.3411,1140.3993,0.4188786,0.78122354,38.55034,-0.3196767,-0.26861304,1.1806526,1.2523125
2249,1328.0,1177.0,1394.356,1140.7198,0.5908672,0.78212494,38.595425,-0.31965017,-0.2685634,1.1804543,1.2521081
2250,1348.0,1177.0,1414.4612,1141.0231,0.75503486,0.78296536,38.638187,-0.31965417,-0.26856965,1.1803436,1.2520062
2251,1368.0,1177.0,1434.6777,1141.3394,0.919568,0.7838538,38.68108,-0.31958807,-0.26857042,1.1800957,1.2517557
2252,1388.0,1177.0,1455.0134,1141.6536,1.0844705,0.7847316,38.724205,-0.3195433,-0.2685277,1.1798325,1.251487
